days_held,label,num_dir,entry_a_rel,entry_b_rel,abs_z,pair_encoded,prev_pnl,rolling_winrate_5,days_since_last,pair_avg_hold,abs_z_x_entry_a,z_per_days_gap,pair_dir_combo
15,1,1,0.16740501551773151,0.8325949844822684,2.018873283305417,22,-1.0,0.4,56.0,14.048780487804878,0.3379695133200769,0.03541882953167398,22
15,0,1,0.8340813491834375,0.16591865081656254,2.751731646262295,8,-1.0,0.0,46.0,11.61111111111111,2.2951680441052167,0.05854748183536798,8
15,1,1,0.2766372595863228,0.7233627404136772,2.2331606924801615,42,-1.0,0.8,17.0,15.179487179487179,0.6177754541836068,0.12406448291556453,42
6,0,1,0.7709399587937292,0.2290600412062708,2.106991186449347,70,-1.0,0.0,34.0,14.6,1.6243636984600103,0.06019974818426706,70
26,1,1,0.132705471904606,0.867294528095394,2.5582507648687347,64,-1.0,0.4,25.0,13.155555555555555,0.33949387500222467,0.09839426018725903,64
16,1,0,0.4712770049030187,0.5287229950969813,2.38335749440695,54,1.0,1.0,49.0,15.6,1.1232215815772706,0.047667149888139006,0
20,0,1,0.17002283578991073,0.8299771642100893,2.6054061250134812,38,-1.0,0.0,36.0,15.3,0.44297853775919477,0.07041638175712112,38
9,0,0,0.17544529101978165,0.8245547089802183,2.3449064790396053,14,-1.0,0.2,42.0,13.297297297297296,0.41140279962927506,0.05453270881487454,0
20,1,1,0.7996628418236414,0.20033715817635858,2.2201214393526114,4,-1.0,0.2,35.0,14.923076923076923,1.7753486193863024,0.061670039982016985,4
23,1,0,0.594847135632463,0.405152864367537,2.395848193502908,71,-1.0,0.6,36.0,15.54054054054054,1.425163435315416,0.06475265387845697,0
21,1,0,0.2596699900011828,0.7403300099988172,2.5228481616708067,24,1.0,1.0,50.0,16.40625,0.6551079569155608,0.04946761101315307,0
27,1,1,0.9308414351781037,0.06915856482189635,2.0030717692045625,3,-1.0,0.6,11.0,11.236842105263158,1.8645422004111183,0.16692264743371354,3
21,1,0,0.22840683779621931,0.7715931622037807,2.015551527158786,34,-1.0,0.4,16.0,16.61764705882353,0.4603657507336789,0.1185618545387521,0
14,1,1,0.8781532172500531,0.12184678274994688,2.1133608023464916,68,-1.0,0.6,28.0,15.75,1.8558545877907253,0.07287451042574108,68
30,1,0,0.14031552188431,0.85968447811569,2.249508567644693,33,1.0,1.0,34.0,16.125,0.3156409686522918,0.06427167336127694,0
21,0,0,0.6127509886185392,0.38724901138146084,2.7457357767533215,31,-1.0,0.0,39.0,12.722222222222221,1.6824523116908903,0.06864339441883303,0
18,1,0,0.718592312810297,0.281407687189703,2.7614532555485463,29,-1.0,0.6,21.0,13.885714285714286,1.984359081622154,0.1255206025249339,0
21,0,1,0.8186297667243989,0.18137023327560114,2.1912888237299786,6,-1.0,0.6,19.0,14.125,1.7938542585958548,0.10956444118649893,6
22,1,1,0.24837694849276962,0.7516230515072304,2.0025150528354616,35,-1.0,0.6,47.0,14.705882352941176,0.4973785781341093,0.041719063600738786,35
29,1,0,0.6751867666032723,0.3248132333967277,3.063339743926395,69,1.0,0.8,48.0,16.054054054054053,2.068326456708959,0.06251713763115092,0
9,1,0,0.3965082282602847,0.6034917717397152,2.46231695587372,17,-1.0,0.6,20.0,16.08108108108108,0.9763289335887464,0.11725318837493906,0
17,1,0,0.3311549484862464,0.6688450515137536,2.22027055070995,49,-1.0,0.2,28.0,16.92105263157895,0.7352535798458834,0.0765610534727569,0
47,1,0,0.9435424888021215,0.0564575111978785,2.2193381838259634,73,1.0,0.6,42.0,14.926829268292684,2.09403987346073,0.05161251590292938,0
40,1,1,0.5984908306323159,0.4015091693676841,2.2428580389068804,56,1.0,0.6,31.0,21.714285714285715,1.3423299706957459,0.07008931371584001,56
16,1,0,0.203713663942704,0.796286336057296,2.4335471665315382,12,-1.0,0.4,18.0,13.930232558139535,0.4957468096715253,0.12808142981744938,0
20,0,1,0.2660429320010771,0.7339570679989229,2.1828052162965266,10,1.0,0.6,15.0,14.425,0.5807198997307732,0.1364253260185329,10
32,1,1,0.5014184275909546,0.49858157240904544,2.103616318478064,74,1.0,0.4,27.0,12.682926829268293,1.0547919866659436,0.07512915423135944,74
5,0,0,0.22252198168285897,0.777478018317141,2.6716741692202466,58,1.0,0.4,64.0,16.87878787878788,0.5945062305457952,0.04110267952646533,0
32,1,1,0.3665250941079852,0.6334749058920148,2.689451160709345,43,1.0,0.6,49.0,20.575757575757574,0.9857513397778228,0.0537890232141869,43
10,0,1,0.16388942005421642,0.8361105799457835,2.270616062430264,18,1.0,0.4,35.0,16.23076923076923,0.3721299496374844,0.06307266840084066,18
8,1,0,0.5762026966992263,0.4237973033007737,2.070771334454421,15,1.0,0.6,34.0,16.055555555555557,1.1931840271600929,0.05916489527012632,0
20,1,1,0.21799906022028068,0.7820009397797193,2.3688600271981692,9,1.0,0.6,51.0,18.166666666666668,0.5164092597225894,0.04555500052304172,9
46,1,1,0.5541746769621595,0.44582532303784045,2.7518992475773585,39,1.0,0.6,30.0,14.24390243902439,1.5250328765585923,0.08877094347023737,39
2,0,1,0.5794980360792795,0.4205019639207204,3.1626604602249135,27,-1.0,0.4,39.0,14.897435897435898,1.8327555254859278,0.07906651150562284,27
6,0,0,0.601837502601332,0.398162497398668,2.0265893762671894,31,-1.0,0.0,32.0,12.54054054054054,1.2196774890110362,0.06141179928082392,0
7,0,0,0.6968017040772091,0.3031982959227909,2.0708985255369674,29,1.0,0.6,28.0,13.694444444444445,1.4430056215651386,0.07141029398403335,0
31,1,1,0.6662902727695027,0.33370972723049724,2.0704718345178494,40,1.0,0.4,7.0,15.714285714285714,1.3795352433824706,0.2588089793147312,40
15,1,0,0.5655938826590104,0.43440611734098955,2.4203992333023696,7,1.0,0.8,29.0,14.631578947368421,1.3689629999483792,0.08067997444341232,0
3,1,0,0.8223587846179071,0.1776412153820929,3.4638492990274488,8,-1.0,0.2,35.0,11.378378378378379,2.848526899647802,0.09621803608409579,0
3,0,0,0.3053776317654347,0.6946223682345654,3.116163114311849,44,1.0,0.2,35.0,13.682926829268293,0.951606512043354,0.08656008650866248,0
36,1,0,0.2768572090957872,0.7231427909042129,2.0695534683444907,20,-1.0,0.2,20.0,16.81578947368421,0.5729707973203623,0.09855016515926146,0
7,0,0,0.321138678212336,0.678861321787664,2.537082318082994,13,-1.0,0.2,29.0,12.205128205128204,0.8147552621450621,0.08456941060276647,0
6,0,0,0.5753391646495831,0.4246608353504168,2.597395351587266,25,-1.0,0.4,40.0,16.170731707317074,1.4943832718469279,0.06335110613627479,0
7,0,0,0.73855043558524,0.26144956441475997,2.925173177132574,5,1.0,0.4,39.0,15.846153846153847,2.160387924133523,0.07312932942831435,0
10,0,1,0.6521828057300285,0.3478171942699715,2.2212368515397847,50,-1.0,0.2,36.0,16.763157894736842,1.4486524820281517,0.06003342841999418,50
7,0,0,0.6898611762218716,0.31013882377812846,3.1415424462866373,67,-1.0,0.4,41.0,15.257142857142858,2.1672281671462357,0.07479862967349137,0
1,0,0,0.366361436376381,0.633638563623619,2.637494378328086,53,-1.0,0.2,40.0,14.666666666666666,0.9662762288789077,0.0643291311787338,0
14,0,1,0.5889558313419774,0.4110441686580227,2.091668160832012,71,1.0,0.4,36.0,15.5,1.2319001605543625,0.0565315719143787,71
9,0,0,0.16330557688857425,0.8366944231114257,2.350970034258773,38,-1.0,0.0,39.0,15.146341463414634,0.38392651769238006,0.058774250856469326,0
8,0,1,0.5391031241277321,0.4608968758722679,2.692105595293276,63,-1.0,0.6,34.0,12.710526315789474,1.4513225369043532,0.07691730272266503,63
13,0,1,0.1368931888057508,0.8631068111942493,2.026874214924619,33,1.0,0.8,44.0,16.048780487804876,0.27746527458918374,0.045041649220547084,33
13,0,0,0.6438391584914787,0.35616084150852134,2.339777947861042,60,-1.0,0.0,34.0,16.512820512820515,1.506440665007772,0.06685079851031549,0
13,0,0,0.47349791792920726,0.5265020820707927,3.056054248444058,55,1.0,0.2,85.0,17.322580645161292,1.4470353237169697,0.03553551451679137,0
14,0,0,0.49419775713783776,0.5058022428621622,2.419137973128078,26,-1.0,0.4,39.0,15.885714285714286,1.1955325605268712,0.060478449328201955,0
14,0,0,0.20258270881113047,0.7974172911888695,2.894598279371226,1,-1.0,0.4,46.0,18.076923076923077,0.5863955603550604,0.06158719743343034,0
22,0,1,0.11772145048391106,0.882278549516089,2.155701263843902,51,-1.0,0.2,34.0,17.86111111111111,0.2537722795897044,0.06159146468125434,51
20,0,1,0.26451801620418486,0.7354819837958151,2.0564479444886974,24,1.0,0.8,34.0,16.515151515151516,0.5439675307033239,0.05875565555681993,24
11,0,0,0.2195806956623931,0.7804193043376069,2.5684879087677572,58,-1.0,0.4,9.0,16.705882352941178,0.5639903618076694,0.2568487908767757,0
12,0,0,0.23312074389095502,0.766879256109045,2.316171254322744,37,-1.0,0.6,36.0,12.113636363636363,0.5399475657865644,0.0625992230898039,0
2,0,1,0.28218150798749264,0.7178184920125074,3.257693239897717,9,1.0,0.6,33.0,17.72972972972973,0.9192607909949984,0.0958145070558152,9
9,0,0,0.7903108879041433,0.2096891120958567,2.9085858959583093,72,1.0,0.8,52.0,12.783783783783784,2.2986871019802795,0.054878979169024705,0
15,0,1,0.33130102730744043,0.6686989726925595,2.0994913549381495,49,1.0,0.2,26.0,16.871794871794872,0.695563642714099,0.07775893907178331,49
13,1,0,0.3048772074377083,0.6951227925622917,2.5709036791442506,21,-1.0,0.2,39.0,14.682926829268293,0.7838099342888292,0.06427259197860627,0
8,0,0,0.9964020500626918,0.0035979499373082016,2.0225125429522954,48,1.0,0.6,42.0,13.384615384615385,2.015235644075175,0.047035175417495245,0
14,1,1,0.5501904638963624,0.44980953610363766,2.0180263695065532,28,1.0,0.6,48.0,13.5,1.1102988643939025,0.04118421162258272,28
4,0,0,0.7942366398207416,0.20576336017925845,2.15714427434437,6,-1.0,0.4,49.0,13.878048780487806,1.7132830200638243,0.043142885486887404,0
4,0,0,0.690054872094668,0.309945127905332,2.3571320499086523,40,1.0,0.4,45.0,15.44186046511628,1.6265504552099577,0.0512420010849707,0
18,1,0,0.9034083465440724,0.09659165345592757,2.103721086902273,0,1.0,0.4,36.0,14.232558139534884,1.9005191887082815,0.056857326673034406,0
14,1,0,0.460541749126036,0.5394582508739639,2.20323132905954,19,-1.0,0.2,40.0,15.486486486486486,1.0146800100143614,0.05373734948925707,0
17,1,0,0.7506993252838426,0.24930067471615738,2.954704256989782,70,-1.0,0.2,30.0,14.666666666666666,2.218094492135527,0.09531304054805748,0
19,1,0,0.8833776160007104,0.1166223839992896,2.5940317639875965,46,1.0,0.4,36.0,13.487804878048781,2.2915095955014806,0.07010896659425936,0
8,0,1,0.49651447527750603,0.503485524722494,2.903840136696097,54,1.0,0.8,49.0,15.38888888888889,1.441798661761424,0.058076802733921934,54
26,0,1,0.15014683168984683,0.8498531683101532,2.3248170181133183,52,1.0,0.4,36.0,14.173913043478262,0.349063909528352,0.06283289238144103,52
8,0,1,0.5926791573143841,0.4073208426856159,2.9232254630716024,7,1.0,0.8,27.0,14.461538461538462,1.7325348040932276,0.10440090939541437,7
36,1,1,0.12616365707554453,0.8738363429244554,2.752120512250226,41,1.0,1.0,27.0,18.77777777777778,0.34721758853810947,0.09829001829465092,41
9,0,1,0.8419761901484704,0.15802380985152967,2.1206025780699345,8,1.0,0.2,14.0,11.31578947368421,1.7854968795023476,0.1413735052046623,8
20,1,0,0.8697493933982643,0.13025060660173568,2.32562068237313,68,1.0,0.8,35.0,15.853658536585366,2.022707177768487,0.06460057451036472,0
20,1,0,0.17976098565112678,0.8202390143488733,2.305363666227318,12,1.0,0.6,24.0,14.068181818181818,0.4144144449253179,0.09221454664909272,0
20,1,1,0.31060842243940384,0.6893915775605961,3.128971276199793,10,-1.0,0.6,28.0,14.560975609756097,0.971884831958626,0.10789556124826873,10
22,0,0,0.6456777749416232,0.35432222505837685,2.065129592892939,11,-1.0,0.2,37.0,11.46808510638298,1.333408280505213,0.054345515602445764,0
17,0,0,0.3541709838831754,0.6458290161168246,2.530446746572446,17,1.0,0.6,27.0,16.105263157894736,0.8962108138975434,0.09037309809187308,0
2,0,1,0.27491780839463514,0.7250821916053649,2.217439445807199,20,1.0,0.2,55.0,16.435897435897434,0.6096135926891294,0.039597132960842836,20
10,0,1,0.7862780383946966,0.21372196160530346,2.239587353116216,5,-1.0,0.4,15.0,15.7,1.760938350821789,0.1399742095697635,5
4,0,0,0.10804414550271584,0.8919558544972842,2.121304050309153,51,-1.0,0.0,28.0,17.486486486486488,0.22919448346710258,0.07314841552790183,0
8,0,1,0.926367084612527,0.07363291538747302,2.034522000284807,73,1.0,0.6,69.0,14.761904761904763,1.8847142139838833,0.02906460000406867,73
7,0,0,0.14134122913538227,0.8586587708646177,2.114077988591034,18,-1.0,0.4,28.0,16.0,0.2988063813955134,0.07289924098589771,0
14,1,0,0.5170201481589062,0.4829798518410938,2.420373265156648,27,-1.0,0.6,14.0,14.875,1.2513817441511457,0.16135821767710987,0
11,0,0,0.3517189312131907,0.6482810687868092,2.0219451252782323,43,1.0,0.4,49.0,20.294117647058822,0.7111563784345809,0.040438902505564644,0
14,0,1,0.3535913515616026,0.6464086484383974,2.0022183318880176,44,-1.0,0.2,14.0,13.69047619047619,0.7079670860937015,0.13348122212586783,44
29,1,0,0.7441464796530503,0.2558535203469497,3.040079462650682,66,-1.0,0.6,42.0,14.972222222222221,2.262264429997042,0.07069952238722517,0
27,1,0,0.1499776433008953,0.8500223566991048,2.1275030222976703,64,1.0,0.6,48.0,13.456521739130435,0.3190778893997367,0.04341842902648307,0
26,0,1,0.5860119544812683,0.41398804551873164,2.6307728673377695,15,1.0,0.6,11.0,16.324324324324323,1.5416643497848967,0.21923107227814745,15
30,0,1,0.6732548331030171,0.3267451668969829,2.640415423531887,69,1.0,0.6,42.0,16.42105263157895,1.7776724452925927,0.061405009849578765,69
30,1,1,0.22501468756846726,0.7749853124315328,2.0157161117115137,34,1.0,0.6,40.0,17.0,0.4535657311034919,0.04916380760271984,34
9,0,0,0.17241597588943108,0.8275840241105689,2.5042821347801762,14,-1.0,0.2,50.0,13.18421052631579,0.43177824817059185,0.049103571270199535,0
8,1,1,0.10488549579871995,0.8951145042012801,2.5667557035292066,65,1.0,0.8,63.0,20.696969696969695,0.26921544455885305,0.04010555786764385,65
32,1,0,0.5945101920143847,0.4054898079856153,2.7472984769420763,56,1.0,0.8,49.0,22.0,1.6332969450476604,0.054945969538841524,0
33,1,1,0.2264979893964317,0.7735020106035683,2.090160130522591,2,-1.0,0.2,36.0,13.704545454545455,0.4734170670799501,0.0564908143384484,2
14,0,0,0.2199838681370356,0.7800161318629644,2.6810899731481097,30,1.0,0.8,77.0,17.42105263157895,0.5897965431165421,0.034372948373693715,0
8,1,1,0.14669468772387603,0.8533053122761239,2.0753553794420356,41,1.0,1.0,43.0,18.486486486486488,0.30444360930331565,0.04716716771459172,41
14,0,0,0.24721516321627443,0.7527848367837255,2.1660490061701307,35,1.0,0.4,59.0,14.685714285714285,0.5354801585947979,0.03610081676950218,0
8,0,1,0.6594115754574732,0.3405884245425268,2.156340399033281,50,-1.0,0.2,33.0,16.53846153846154,1.4219158197491322,0.06342177644215531,50
4,0,1,0.23344929489526312,0.7665507051047369,2.0764123973815556,1,-1.0,0.4,34.0,17.725,0.484737010080507,0.059326068496615876,1
3,0,1,0.4954206691084852,0.5045793308915147,2.9689407102446927,59,1.0,0.2,71.0,17.6,1.4708745932128469,0.0412352876422874,59
12,1,1,0.28687842718518614,0.7131215728148139,2.0058782944745537,24,-1.0,0.8,35.0,16.38235294117647,0.5754432102437635,0.055718841513182044,24
6,0,1,0.9316241054119418,0.06837589458805814,2.990827165024214,73,-1.0,0.4,19.0,14.55813953488372,2.7863266820574175,0.1495413582512107,73
4,0,1,0.8682725616413461,0.13172743835865383,2.18136056406054,68,1.0,0.6,35.0,15.571428571428571,1.8940155248202566,0.06059334900168166,68
8,0,0,0.6698351033181797,0.33016489668182025,2.2147991998439425,11,-1.0,0.0,33.0,11.395833333333334,1.483550250856489,0.06514115293658654,0
15,0,1,0.6069834440520806,0.39301655594791934,2.1389465713753526,71,-1.0,0.2,33.0,15.487179487179487,1.298305156536801,0.06291019327574567,71
7,1,0,0.15288155953725,0.84711844046275,2.357062441885742,22,1.0,0.4,71.0,13.880952380952381,0.36035138204217093,0.032736978359524195,0
5,0,1,0.1844410955069361,0.8155589044930639,2.2683285415562575,38,-1.0,0.0,38.0,14.904761904761905,0.4183730011742868,0.058162270296314295,38
14,1,0,0.5851080401496664,0.41489195985033356,2.044937414447721,31,-1.0,0.2,33.0,12.578947368421053,1.1965093227962322,0.060145218071991795,0
9,0,0,0.3128402553327691,0.687159744667231,2.565221690026237,13,-1.0,0.0,38.0,12.125,0.8025046084929653,0.06577491512887787,0
19,1,0,0.8288207907091011,0.17117920929089891,3.062693416652896,47,-1.0,0.6,66.0,16.054054054054053,2.538423979289812,0.04571184203959546,0
22,1,1,0.24909454223684138,0.7509054577631586,2.0496168724938126,37,-1.0,0.6,19.0,12.333333333333334,0.5105483766147527,0.10248084362469063,37
36,1,0,0.60793990473532,0.39206009526468,2.0178805498049965,39,1.0,0.6,53.0,14.761904761904763,1.2267501092157047,0.03736815832972216,0
9,1,0,0.29550495365774804,0.7044950463422519,2.0402508298104283,10,1.0,0.8,32.0,14.428571428571429,0.6029042269133126,0.06182578272152813,0
28,0,1,0.8302552915642485,0.16974470843575157,2.414345694558297,16,1.0,0.6,77.0,16.771428571428572,2.004523288572387,0.030953149930234576,16
40,0,0,0.3650646497448989,0.6349353502551011,2.624819803594389,53,-1.0,0.2,2.0,15.411764705882353,0.9582289222426599,0.8749399345314629,0
18,1,0,0.689735812736277,0.310264187263723,2.7441090075447185,29,-1.0,0.6,35.0,13.81081081081081,1.892710256555795,0.07622525020957552,0
13,0,1,0.8050389798733635,0.19496102012663652,2.457339409090437,72,-1.0,0.6,29.0,12.789473684210526,1.978254011096779,0.08191131363634789,72
20,0,1,0.9115550725738706,0.0884449274261294,2.6320920164344908,0,1.0,0.4,28.0,14.363636363636363,2.3992968290620476,0.09076179367015486,0
28,1,0,0.5192204315192853,0.4807795684807148,2.3952607700775728,28,1.0,0.8,20.0,13.853658536585366,1.2436683306408929,0.1140600366703606,0
12,0,0,0.7194141093895748,0.2805858906104251,2.9437007325055413,57,1.0,0.8,79.0,17.973684210526315,2.117739840784913,0.03679625915631927,0
7,0,0,0.720375313685147,0.279624686314853,2.316079182131095,66,1.0,0.4,44.0,14.756756756756756,1.6684462673473262,0.051468426269579884,0
13,1,0,0.5447359748253829,0.455264025174617,2.307658916241126,25,-1.0,0.4,38.0,16.095238095238095,1.2570648293030966,0.059170741442080156,0
58,1,0,0.93821703039281,0.06178296960719,2.122462037646883,3,1.0,0.6,40.0,12.435897435897436,1.9913300300825312,0.0517673667718752,0
25,1,1,0.14444365016948021,0.8555563498305198,2.2794881400071727,33,-1.0,0.8,32.0,16.261904761904763,0.3292575874606752,0.06907539818203554,33
52,1,0,0.9002874911006424,0.09971250889935758,2.020976642547301,45,-1.0,0.4,43.0,12.325,1.8194599910919094,0.04593128733062047,0
5,0,0,0.5079484233441224,0.4920515766558776,2.0432728690213593,63,-1.0,0.4,50.0,12.512820512820513,1.0378772322812209,0.040064173902379596,0
18,1,0,0.1524389346992617,0.8475610653007383,2.6414552738145116,52,-1.0,0.4,42.0,14.25531914893617,0.40266062799603075,0.06142919241429097,0
13,0,0,0.42383468411158154,0.5761653158884185,2.2414129592984713,36,-1.0,0.2,77.0,12.560975609756097,0.9499885535678727,0.02873606358074963,0
21,1,1,0.6821506680312355,0.31784933196876447,3.1988605750830916,61,1.0,0.4,141.0,21.805555555555557,2.182104878231713,0.022527187148472478,61
18,0,0,0.48802477581368964,0.5119752241863104,2.610734130061535,74,1.0,0.4,74.0,12.80952380952381,1.2741029385324287,0.03480978840082047,0
12,0,1,0.27068182007599106,0.7293181799240089,2.168893556656019,34,1.0,0.6,44.0,16.86111111111111,0.5870800554667408,0.04819763459235597,34
36,1,1,0.996881218124072,0.0031187818759279362,2.607379614498243,48,-1.0,0.6,13.0,13.95,2.5992477662128817,0.18624140103558878,48
58,0,0,0.7577390988788495,0.2422609011211505,2.460542298052991,62,1.0,0.8,70.0,17.307692307692307,1.8644491036799669,0.03465552532469001,0
19,0,0,0.32181903905776277,0.6781809609422372,2.4877086770448984,43,-1.0,0.4,22.0,20.257142857142856,0.8005920159022475,0.10816124682803906,0
33,1,1,0.5174269669019985,0.4825730330980015,2.8721163986203884,26,-1.0,0.4,25.0,16.36111111111111,1.486110476727639,0.1104660153315534,26
10,0,0,0.1249852223219086,0.8750147776780914,2.4542833338904813,41,1.0,0.8,19.0,18.263157894736842,0.30674914812725684,0.12271416669452406,0
6,0,0,0.2646765808594234,0.7353234191405765,2.539459325695333,24,1.0,0.6,23.0,16.085714285714285,0.6721354115566176,0.10581080523730553,0
10,0,0,0.26795906240679,0.73204093759321,3.1674594049818108,42,1.0,0.6,84.0,15.05,0.848749452370495,0.037264228293903655,0
9,0,0,0.23837138720695084,0.7616286127930492,2.1622228061607305,37,1.0,0.4,29.0,12.26086956521739,0.5154120497550393,0.07207409353869101,0
14,0,0,0.7066312158310746,0.2933687841689254,2.1059054896730265,67,-1.0,0.2,46.0,15.222222222222221,1.4880985565929852,0.04480649978027716,0
15,0,0,0.7453432300959422,0.25465676990405783,2.739430860589495,70,1.0,0.2,41.0,14.675675675675675,2.0418162462562806,0.06522454429974987,0
14,0,1,0.9369576846649418,0.06304231533505822,2.5792212443321474,73,-1.0,0.4,13.0,14.545454545454545,2.416621165328079,0.18423008888086767,73
11,0,1,0.7052853526457138,0.29471464735428615,2.38409929539602,29,1.0,0.4,22.0,13.736842105263158,1.6814703122957797,0.10365649110417478,29
11,0,0,0.1953537189514283,0.8046462810485717,2.028929480244577,23,-1.0,0.0,92.0,13.333333333333334,0.39635891945596663,0.02181644602413524,0
15,1,0,0.29209930049893895,0.707900699501061,2.6652691050168382,44,-1.0,0.4,35.0,13.720930232558139,0.7785232412168515,0.07403525291713439,0
13,0,0,0.8116254407976243,0.1883745592023757,2.0630493670666583,8,-1.0,0.2,38.0,11.35897435897436,1.6744233519327365,0.0528987017196579,0
18,1,0,0.6556070487664404,0.3443929512335597,3.7126153123711827,40,-1.0,0.6,32.0,15.5,2.4340167681487674,0.11250349431427827,0
16,1,0,0.8261540736374593,0.17384592636254084,2.3669301637598577,16,-1.0,0.6,33.0,16.75,1.955448996805585,0.06961559305176052,0
15,0,0,0.7309007139345177,0.26909928606548233,2.406575213278666,5,-1.0,0.2,37.0,15.682926829268293,1.7589675415224912,0.06333092666522805,0
8,0,1,0.16786577493732507,0.8321342250626749,2.5751577717257783,33,1.0,0.6,31.0,16.069767441860463,0.43228085493662305,0.08047368036643057,33
11,0,1,0.4961521758807557,0.5038478241192443,2.019762578244607,54,-1.0,0.6,45.0,15.27027027027027,1.0021095979585868,0.04390788213575232,54
22,1,0,0.16396930583764108,0.836030694162359,2.4489658495860596,12,1.0,0.8,45.0,14.244444444444444,0.4015552303767151,0.053238388034479556,0
12,0,1,0.7384612993178812,0.2615387006821189,2.1276206069591996,66,-1.0,0.4,14.0,14.68421052631579,1.5711654778705895,0.14184137379727998,66
12,0,1,0.3071280199703299,0.6928719800296701,2.114338376363479,10,1.0,0.6,23.0,14.372093023255815,0.6493725590797975,0.08809743234847829,10
35,1,0,0.7722918092114198,0.2277081907885802,2.0830099415127448,6,-1.0,0.4,22.0,14.380952380952381,1.6086915163362514,0.0905656496309889,0
19,0,1,0.5364853465627688,0.4635146534372312,3.368599900086835,27,1.0,0.4,38.0,14.975609756097562,1.807204484829394,0.08637435641248295,27
40,1,1,0.22987553974464536,0.7701244602553546,2.4324912781605184,58,-1.0,0.6,28.0,17.37142857142857,0.5591702454912915,0.08387900959174201,58
26,1,0,0.8583993971864741,0.14160060281352596,2.457037517308565,68,-1.0,0.6,8.0,15.813953488372093,2.109119523722223,0.27300416858984056,0
16,0,0,0.24393516504662832,0.7560648349533717,2.301225487211152,2,1.0,0.2,53.0,13.755555555555556,0.56134981903236,0.042615286800206514,0
21,1,0,0.15770780728483205,0.842292192715168,2.0934633300877388,32,-1.0,0.6,80.0,14.19047619047619,0.33015551141933985,0.02584522629737949,0
21,1,1,0.12394705050505433,0.8760529494949456,2.362601698364439,51,-1.0,0.2,31.0,17.57894736842105,0.29283751203050423,0.07383130307388872,51
22,1,1,0.4882242308495122,0.5117757691504878,3.0735314617134812,55,-1.0,0.4,51.0,17.46875,1.5005725338868414,0.05910637426372079,55
5,0,0,0.2753151312458426,0.7246848687541574,2.3118838058431974,21,1.0,0.2,68.0,14.452380952380953,0.6364965934308581,0.0335055624035246,0
5,0,1,0.7431920646086401,0.25680793539135993,2.244486675754102,11,-1.0,0.0,39.0,11.26530612244898,1.6680846865402745,0.05611216689385255,11
8,0,0,0.6905770790232715,0.3094229209767285,2.248698549242883,69,-1.0,0.4,70.0,16.205128205128204,1.5528996757400182,0.03167181055271666,0
34,1,1,0.2598748495396771,0.7401251504603229,2.1143869265792095,9,-1.0,0.6,31.0,18.157894736842106,0.5494759844134324,0.0660745914556003,9
5,0,1,0.7796439998852635,0.22035600011473652,2.4661055485870502,62,-1.0,0.6,74.0,17.0,1.9226843940396496,0.032881407314494,62
6,0,1,0.5631347628159867,0.43686523718401327,2.2604800245346883,26,1.0,0.4,48.0,16.08108108108108,1.2729548824666175,0.04613224539866711,26
6,0,0,0.49211611824133594,0.5078838817586641,2.151831229877975,15,-1.0,0.4,70.0,16.05263157894737,1.0589508319580287,0.030307482110957393,0
13,0,1,0.5080594106635389,0.4919405893364611,2.2237423567591774,28,1.0,0.6,44.0,13.833333333333334,1.1297932312426167,0.04941649681687061,28
29,1,1,0.23924564718025834,0.7607543528197417,2.3499845185362984,1,-1.0,0.4,17.0,18.0,0.5622235670008046,0.1305546954742388,1
8,1,1,0.7434452461206559,0.2565547538793441,2.0019878241164353,5,-1.0,0.4,21.0,15.5,1.4883683306307995,0.09099944655074706,5
11,0,1,0.17838456321852905,0.821615436781471,2.0292785827587982,38,-1.0,0.0,32.0,14.813953488372093,0.36199197363414387,0.06149329038663025,38
7,0,0,0.8005597987572886,0.1994402012427115,2.400898950253528,72,-1.0,0.4,38.0,12.64102564102564,1.9220631804515498,0.061561511544962255,0
12,0,0,0.253185056750202,0.746814943249798,2.0764157361981685,49,-1.0,0.2,70.0,16.75,0.5257174360063457,0.029245292059129135,0
17,0,1,0.8877541317202456,0.11224586827975436,2.7581814125395567,45,1.0,0.4,63.0,12.439024390243903,2.448586945015975,0.043096584570930574,45
10,0,0,0.5820059771230542,0.41799402287694576,2.048032768759127,71,-1.0,0.2,46.0,15.35,1.1919673127616899,0.04357516529274739,0
11,0,0,0.13667408525578448,0.8633259147442155,2.0268482372712944,22,1.0,0.4,38.0,13.813953488372093,0.2770176287813534,0.05197046762234088,0
16,0,0,0.13136246261255352,0.8686375373874464,2.154532635020911,52,1.0,0.4,31.0,14.291666666666666,0.28302471271546087,0.06732914484440347,0
85,1,0,0.7845773311874429,0.21542266881255712,2.512415866257081,4,1.0,0.4,39.0,16.675,1.971184535180968,0.06281039665642703,0
37,1,1,0.5278164984904777,0.4721835015095222,3.370447053727776,59,-1.0,0.4,13.0,18.13888888888889,1.778977562246142,0.24074621812341257,59
37,1,0,0.5208930489163947,0.47910695108360535,2.9038905700579587,39,1.0,0.8,41.0,15.279069767441861,1.5126164127570574,0.06914025166804663,0
10,0,1,0.7789083036488592,0.22109169635114082,2.325810070502781,6,1.0,0.2,41.0,14.279069767441861,1.8115927766247548,0.055376430250066215,6
