Price,NTPC.NS : BDL.NS,BEL.NS : BDL.NS,NTPC.NS : HAL.NS,HINDZINC.NS : POWERGRID.NS,TCS.NS : HAVELLS.NS,HINDZINC.NS : MGL.NS,BEL.NS : POWERGRID.NS,COALINDIA.NS : BDL.NS,BPCL.NS : MGL.NS,IOC.NS : GAIL.NS,BDL.NS : HAL.NS,NTPC.NS : HINDZINC.NS,HINDZINC.NS : GAIL.NS,HINDZINC.NS : SBILIFE.NS,AMBUJACEM.NS : HAVELLS.NS,LT.NS : HINDZINC.NS,JINDALSTEL.NS : HINDZINC.NS,BDL.NS : POWERGRID.NS,CEATLTD.NS : HINDZINC.NS,APOLLOHOSP.NS : SBILIFE.NS,APOLLOHOSP.NS : HAVELLS.NS,TATASTEEL.NS : AMBUJACEM.NS,TCS.NS : INFY.NS,APOLLOHOSP.NS : TCS.NS,SBIN.NS : JINDALSTEL.NS,LT.NS : APOLLOTYRE.NS,GRASIM.NS : HAVELLS.NS,JSWSTEEL.NS : APOLLOHOSP.NS,ULTRACEMCO.NS : APOLLOHOSP.NS,APOLLOHOSP.NS : HDFCBANK.NS,CEATLTD.NS : HAL.NS,NTPC.NS : CEATLTD.NS,MRF.NS : HINDZINC.NS,SBIN.NS : TATAPOWER.NS,MGL.NS : POWERGRID.NS,ABB.NS : HINDZINC.NS,NTPC.NS : POWERGRID.NS,COALINDIA.NS : HAL.NS,GRASIM.NS : APOLLOHOSP.NS,IGL.NS : HDFCLIFE.NS,SBIN.NS : VEDL.NS,SBIN.NS : GRASIM.NS,GAIL.NS : LICHSGFIN.NS,IOC.NS : LICHSGFIN.NS,BDL.NS : CEATLTD.NS,IOC.NS : HINDZINC.NS,JINDALSTEL.NS : AMBUJACEM.NS,BAJFINANCE.NS : HDFCBANK.NS,SIEMENS.NS : MGL.NS,VEDL.NS : HINDZINC.NS,HDFCBANK.NS : HAVELLS.NS,HINDZINC.NS : APOLLOTYRE.NS,JSWSTEEL.NS : GRASIM.NS,NTPC.NS : BEL.NS,SBILIFE.NS : HAVELLS.NS,JSWSTEEL.NS : HAVELLS.NS,CGPOWER.NS : HINDZINC.NS,APOLLOHOSP.NS : AMBUJACEM.NS,SBIN.NS : CGPOWER.NS,TATASTEEL.NS : SBIN.NS,CGPOWER.NS : BDL.NS,HAL.NS : MGL.NS,ULTRACEMCO.NS : JINDALSTEL.NS,JSWSTEEL.NS : HDFCBANK.NS,CGPOWER.NS : CEATLTD.NS,ICICIPRULI.NS : INFY.NS,SBIN.NS : AMBUJACEM.NS,ULTRACEMCO.NS : GRASIM.NS,TATAPOWER.NS : HINDZINC.NS,TCS.NS : HDFCBANK.NS,TCS.NS : ICICIPRULI.NS,CGPOWER.NS : JINDALSTEL.NS,ICICIBANK.NS : APOLLOHOSP.NS,TCS.NS : SBILIFE.NS,AMBUJACEM.NS : SBILIFE.NS
2019-05-13,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,EXIT,NONE,HOLD,NONE,LONG,HOLD,EXIT,NONE,HOLD,NONE,NONE,NONE,HOLD,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,EXIT,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,HOLD,SHORT,NONE,HOLD,NONE,NONE,LONG,LONG,NONE,NONE,EXIT
2019-05-14,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,SHORT,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,EXIT,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,LONG,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,NONE
2019-05-15,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,EXIT,SHORT,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,SHORT,NONE,NONE,HOLD,LONG,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,EXIT,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE
2019-05-16,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,SHORT,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,LONG,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,EXIT,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE
2019-05-17,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,SHORT,HOLD,HOLD,HOLD,HOLD,HOLD,SHORT,HOLD,HOLD,NONE,NONE,NONE
2019-05-20,HOLD,HOLD,EXIT,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,SHORT,HOLD,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,SHORT,SHORT,HOLD,LONG,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,LONG,NONE,HOLD,HOLD,NONE,NONE,HOLD,EXIT,NONE,HOLD,HOLD,NONE,EXIT,HOLD,NONE,NONE,NONE
2019-05-21,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,LONG,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE
2019-05-22,HOLD,HOLD,NONE,NONE,SHORT,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,SHORT,NONE,HOLD,NONE,HOLD,EXIT,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE
2019-05-23,HOLD,HOLD,NONE,SHORT,NONE,EXIT,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,SHORT,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,EXIT,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,EXIT,NONE,NONE,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,LONG,HOLD,HOLD,EXIT,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,HOLD,LONG,EXIT,HOLD,NONE,HOLD,HOLD,NONE,HOLD,NONE,HOLD,LONG,SHORT,NONE
2019-05-24,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,LONG,NONE,NONE,HOLD,LONG,SHORT,NONE,SHORT,NONE,NONE,HOLD,HOLD,LONG,NONE,LONG,NONE,EXIT,HOLD,LONG,NONE,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,HOLD,EXIT,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,LONG,NONE,HOLD,SHORT,NONE,NONE,NONE,EXIT,NONE,NONE,EXIT,NONE,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE
2019-05-27,HOLD,HOLD,NONE,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,SHORT,NONE,NONE,NONE,LONG,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,EXIT,HOLD,HOLD,NONE,NONE,NONE,NONE,LONG,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,EXIT,HOLD,HOLD,NONE,NONE,SHORT,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,LONG,HOLD,EXIT,HOLD,HOLD,SHORT,EXIT,NONE,NONE,NONE
2019-05-28,HOLD,EXIT,NONE,NONE,EXIT,NONE,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,NONE,NONE,HOLD,NONE,HOLD,HOLD,LONG,NONE,HOLD,HOLD,NONE,LONG,HOLD,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,NONE
2019-05-29,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,EXIT,HOLD,NONE,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,EXIT,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,NONE
2019-05-30,EXIT,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,NONE,EXIT,HOLD,NONE,NONE,HOLD,EXIT,HOLD,NONE,HOLD,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,NONE,HOLD,EXIT,NONE
2019-05-31,NONE,LONG,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,EXIT,HOLD,NONE,HOLD,EXIT,HOLD,HOLD,EXIT,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,EXIT,SHORT,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,EXIT,NONE,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,HOLD,NONE,HOLD,EXIT,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,EXIT,HOLD,NONE,HOLD,NONE,NONE
2019-06-03,NONE,HOLD,NONE,HOLD,NONE,NONE,EXIT,LONG,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,NONE,EXIT,EXIT,NONE,HOLD,LONG,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,LONG,NONE,NONE,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,EXIT,SHORT,HOLD,NONE,HOLD,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,EXIT,NONE,HOLD,NONE,HOLD,NONE,EXIT,NONE,NONE
2019-06-04,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,EXIT,HOLD,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,HOLD,HOLD,NONE,HOLD,EXIT,NONE,NONE,HOLD,EXIT,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,EXIT,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,SHORT
2019-06-06,LONG,HOLD,LONG,NONE,NONE,NONE,NONE,NONE,HOLD,LONG,NONE,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,EXIT,EXIT,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,EXIT,NONE,HOLD,NONE,NONE,NONE,NONE,EXIT,EXIT,HOLD,HOLD,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,EXIT,EXIT,EXIT,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,EXIT,NONE,NONE,NONE,NONE
2019-06-07,HOLD,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,SHORT,HOLD,NONE,HOLD,NONE,SHORT,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,LONG,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD
2019-06-10,HOLD,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,EXIT,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,EXIT,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD
2019-06-11,HOLD,HOLD,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,EXIT,NONE,HOLD,NONE,NONE,EXIT,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD
2019-06-12,EXIT,HOLD,HOLD,HOLD,NONE,NONE,NONE,EXIT,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,NONE,EXIT,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,LONG,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,SHORT,NONE,NONE,HOLD
2019-06-13,NONE,EXIT,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,SHORT,LONG,EXIT,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,SHORT,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD
2019-06-14,NONE,NONE,EXIT,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,LONG,HOLD,NONE,NONE,LONG,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,SHORT,EXIT,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,LONG,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,LONG,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD
2019-06-17,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,EXIT,NONE,HOLD,EXIT,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,EXIT,NONE,NONE,NONE
2019-06-18,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,EXIT,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,SHORT,HOLD,NONE,NONE,NONE,EXIT,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,SHORT,NONE,NONE,NONE,LONG,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD
2019-06-19,NONE,NONE,NONE,HOLD,NONE,NONE,SHORT,NONE,NONE,EXIT,NONE,HOLD,HOLD,HOLD,NONE,NONE,EXIT,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,EXIT,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD
2019-06-20,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,HOLD,NONE,LONG,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,EXIT,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD
2019-06-21,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,EXIT,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,EXIT,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,LONG,NONE,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD
2019-06-24,NONE,NONE,NONE,HOLD,NONE,LONG,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,LONG,NONE,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,SHORT,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,LONG,HOLD,NONE,SHORT,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,NONE,HOLD,EXIT,HOLD,NONE,NONE,LONG,NONE,NONE,HOLD
2019-06-25,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,LONG,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,LONG,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,EXIT,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,EXIT,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,EXIT,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,NONE,HOLD,HOLD,NONE,LONG,NONE,HOLD,NONE,NONE,NONE,EXIT,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,LONG,HOLD
2019-06-26,NONE,NONE,LONG,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,EXIT,NONE,SHORT,NONE,NONE,NONE,EXIT,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,SHORT,EXIT,HOLD,NONE,NONE,HOLD,EXIT,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,SHORT,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,HOLD,NONE,NONE,EXIT,HOLD,NONE,HOLD,NONE,HOLD,HOLD,NONE,SHORT,NONE,NONE,HOLD,NONE,EXIT,NONE,NONE,EXIT,NONE,HOLD,HOLD
2019-06-27,NONE,NONE,NONE,HOLD,NONE,HOLD,HOLD,NONE,EXIT,NONE,NONE,EXIT,NONE,HOLD,NONE,NONE,SHORT,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,SHORT,NONE,NONE,NONE,NONE,NONE,HOLD,EXIT,NONE,HOLD,HOLD,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,HOLD,EXIT,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD
2019-06-28,NONE,SHORT,NONE,HOLD,NONE,HOLD,HOLD,SHORT,NONE,NONE,LONG,NONE,NONE,HOLD,NONE,NONE,NONE,EXIT,NONE,HOLD,NONE,NONE,EXIT,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,EXIT,EXIT,LONG,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,EXIT,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,HOLD
2019-07-01,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,SHORT,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,SHORT,NONE,NONE,NONE,NONE,LONG,NONE,NONE,NONE,LONG,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,SHORT,NONE,NONE,HOLD,NONE,NONE,SHORT,NONE,NONE,NONE,HOLD,NONE
2019-07-02,NONE,HOLD,NONE,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE
2019-07-03,NONE,HOLD,HOLD,HOLD,NONE,HOLD,HOLD,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,HOLD,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,HOLD,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,HOLD,NONE,NONE,NONE,NONE,NONE
