Price,NTPC.NS,TATASTEEL.NS,ULTRACEMCO.NS,SBIN.NS,RELINFRA.NS,FORTIS.NS,ICICIBANK.NS,CGPOWER.NS,IGL.NS,TATAPOWER.NS,JSWSTEEL.NS,COALINDIA.NS,ABB.NS,BEL.NS,GRASIM.NS,BAJAJELEC.NS,BDL.NS,JINDALSTEL.NS,NH.NS,APOLLOHOSP.NS,LT.NS,VEDL.NS,CEATLTD.NS,BPCL.NS,HAL.NS,RELIANCE.NS,WHIRLPOOL.NS,AMBUJACEM.NS,WIPRO.NS,BAJFINANCE.NS,SIEMENS.NS,TCS.NS,IOC.NS,MRF.NS,HDFCLIFE.NS,HINDZINC.NS,HDFCBANK.NS,ICICIPRULI.NS,GAIL.NS,LICHSGFIN.NS,INFY.NS,SBILIFE.NS,APOLLOTYRE.NS,MGL.NS,POWERGRID.NS,HAVELLS.NS
2018-04-16,103.3146743774414,22.787626266479492,3803.255126953125,234.36984252929688,447.4062194824219,147.99356079101562,273.8744201660156,79.89488983154297,143.1213836669922,76.18486022949219,276.9017333984375,159.7594451904297,1097.84033203125,40.210113525390625,1049.2177734375,552.4212646484375,174.7909698486328,251.15480041503906,267.6353454589844,1067.6656494140625,1216.8485107421875,114.98655700683594,1484.956298828125,132.91514587402344,475.43914794921875,421.2558288574219,1542.5712890625,215.2400665283203,106.06805419921875,1904.3228759765625,1040.6199951171875,1391.6800537109375,68.7524185180664,77552.75,486.46331787109375,148.90736389160156,918.5051879882812,380.803955078125,80.38870239257812,475.26715087890625,474.280517578125,698.9979248046875,265.1175537109375,774.4278564453125,77.76821899414062,517.1848754882812
2018-04-17,105.00592803955078,22.959030151367188,3803.498291015625,233.56979370117188,449.46258544921875,143.76515197753906,277.82635498046875,81.72644805908203,141.9115753173828,75.88116455078125,277.1258239746094,160.5970458984375,1103.9954833984375,40.18119430541992,1051.474853515625,583.4041137695312,177.2407684326172,248.8329620361328,268.7656555175781,1057.5626220703125,1209.2437744140625,114.39239501953125,1497.2618408203125,133.712890625,474.81793212890625,424.49267578125,1555.347900390625,218.09034729003906,104.18378448486328,1896.2384033203125,1041.9716796875,1382.4903564453125,69.66912078857422,78939.2890625,483.0710754394531,149.494384765625,921.5321044921875,374.69268798828125,80.62390899658203,476.878662109375,470.9324035644531,711.3233642578125,262.0250244140625,757.1063842773438,79.99349975585938,521.21044921875
2018-04-18,105.95542907714844,23.172809600830078,3876.41748046875,231.96966552734375,450.4907531738281,144.11338806152344,276.20751953125,81.13243103027344,141.81478881835938,76.0546875,277.84295654296875,159.20101928710938,1096.2691650390625,40.1088981628418,1049.6500244140625,579.8325805664062,177.04391479492188,246.9062957763672,266.7016296386719,1050.3885498046875,1209.73291015625,115.30345153808594,1471.867431640625,131.9383087158203,468.0253601074219,421.68292236328125,1534.378662109375,218.1348876953125,107.07422637939453,1888.20263671875,1042.8887939453125,1379.21630859375,68.7315902709961,78244.8125,484.8901062011719,151.86581420898438,914.0122680664062,373.42156982421875,81.86180877685547,474.33416748046875,471.24615478515625,711.27392578125,255.75164794921875,758.67333984375,80.03255462646484,518.368896484375
2018-04-19,105.36199188232422,23.956666946411133,3984.29150390625,231.68728637695312,455.3868713378906,147.695068359375,275.7790222167969,83.31048583984375,142.66165161132812,75.31714630126953,289.40667724609375,158.14007568359375,1091.0302734375,39.37150192260742,1060.50341796875,575.546875,181.5498504638672,256.9347229003906,267.6353454589844,1095.19189453125,1231.880126953125,123.46302795410156,1479.840576171875,122.6094970703125,472.6021423339844,423.61602783203125,1533.647216796875,220.00538635253906,107.00104522705078,1874.9246826171875,1027.7310791015625,1393.20849609375,65.8148193359375,78492.3515625,495.0667724609375,154.4720458984375,917.0391845703125,371.41705322265625,83.02542877197266,469.83892822265625,474.13409423828125,712.8023071289062,258.8441467285156,768.117431640625,81.24279022216797,522.7261352539062
2018-04-20,103.46305847167969,23.349992752075195,3962.395751953125,227.0281219482422,439.2786865234375,148.88897705078125,268.6845397949219,82.32044982910156,142.4680938720703,74.53620910644531,289.40667724609375,163.08200073242188,1112.63916015625,38.25816345214844,1057.285888671875,574.6985473632812,181.8123321533203,248.6847381591797,270.14166259765625,1106.9051513671875,1214.1357421875,122.23511505126953,1459.515625,120.93258666992188,466.1822814941406,417.1424255371094,1537.3533935546875,219.64910888671875,109.04995727539062,1842.6844482421875,1035.0203857421875,1485.458740234375,66.71067810058594,77295.09375,487.34820556640625,153.861572265625,925.031982421875,365.79473876953125,81.83704376220703,458.7280578613281,493.21917724609375,706.1466674804688,254.4262237548828,768.5409545898438,80.89144134521484,519.3161010742188
2018-04-23,103.01798248291016,23.365402221679688,4023.3720703125,228.20468139648438,440.40478515625,149.68490600585938,266.0657653808594,81.72644805908203,142.73426818847656,74.10236358642578,288.4654541015625,161.8255615234375,1164.0628662109375,39.689598083496094,1042.206298828125,608.9402465820312,178.53134155273438,246.9062957763672,268.1759338378906,1105.148193359375,1209.64404296875,120.8289794921875,1435.87255859375,124.17239379882812,468.5638122558594,420.7838439941406,1551.7392578125,220.53981018066406,108.7938461303711,1861.2542724609375,1051.1435546875,1488.16552734375,67.37735748291016,77147.984375,485.33258056640625,151.77191162109375,915.5020751953125,379.7772521972656,82.33220672607422,466.8703308105469,497.0904235839844,706.9353637695312,255.4424285888672,772.0985717773438,80.73528289794922,517.2796020507812
2018-04-24,102.57292175292969,23.016809463500977,3999.63232421875,226.46339416503906,431.9345397949219,151.1275177001953,270.54150390625,81.5284423828125,145.05711364746094,73.9721908569336,291.1098937988281,162.2164764404297,1181.82958984375,39.27029037475586,1037.692138671875,595.1453247070312,178.75006103515625,250.3643798828125,268.1267395019531,1080.40380859375,1225.6539306640625,117.798828125,1438.96044921875,124.9376449584961,468.35675048828125,436.0911560058594,1522.4306640625,220.7179718017578,104.98872375488281,1879.334228515625,1050.6126708984375,1478.1243896484375,67.93988800048828,77135.078125,491.18292236328125,150.73880004882812,915.1472778320312,408.86676025390625,83.6196060180664,461.6117248535156,483.1953125,735.5796508789062,255.0889129638672,769.6845092773438,80.5986328125,512.49609375
2018-04-25,101.97949981689453,22.57962417602539,4014.73046875,223.26315307617188,431.3959655761719,151.8737030029297,265.58966064453125,80.48892211914062,143.7988739013672,74.66636657714844,288.3758544921875,162.4677276611328,1181.3931884765625,38.402748107910156,1020.355712890625,583.9398193359375,178.596923828125,245.52308654785156,265.0307312011719,1062.248291015625,1212.2232666015625,114.94696807861328,1421.4468994140625,125.62142944335938,466.14080810546875,436.29345703125,1523.69873046875,218.84744262695312,105.0618896484375,1861.7442626953125,1056.6949462890625,1515.0594482421875,66.91902160644531,76687.7890625,502.0478210449219,152.33538818359375,908.407958984375,428.6183166503906,81.09429931640625,463.8594055175781,485.6436462402344,755.3988647460938,251.59881591796875,760.7061157226562,80.94998168945312,510.1280517578125
2018-04-26,102.06849670410156,22.271474838256836,3960.98828125,219.49819946289062,432.1793518066406,149.38641357421875,265.5420227050781,81.03343200683594,142.92782592773438,74.66636657714844,293.75433349609375,162.3839569091797,1171.5277099609375,37.89668273925781,1026.934814453125,581.216552734375,177.2407684326172,248.58595275878906,268.8639221191406,1051.1695556640625,1198.2591552734375,114.98655700683594,1422.230224609375,125.52373504638672,468.211669921875,438.4738464355469,1533.7935791015625,215.99717712402344,102.93980407714844,1854.149658203125,1051.09521484375,1545.1842041015625,67.14820098876953,75710.8359375,524.121826171875,150.26919555664062,912.90087890625,421.48040771484375,80.54964447021484,462.3751220703125,492.3820495605469,752.1449584960938,252.6591033935547,754.6499633789062,80.81334686279297,516.237548828125
2018-04-27,101.32672882080078,22.718294143676758,3944.384765625,228.3458709716797,434.48052978515625,153.1173553466797,274.1601257324219,78.4593734741211,140.8711395263672,76.18486022949219,293.6646728515625,160.12242126464844,1173.93408203125,38.51842498779297,1043.839111328125,583.7611694335938,177.17515563964844,250.56198120117188,269.79766845703125,1046.77685546875,1225.431640625,116.471923828125,1437.80810546875,127.03782653808594,466.28582763671875,447.89202880859375,1545.789794921875,218.1348876953125,101.0372314453125,1863.018310546875,1057.6119384765625,1507.0699462890625,67.87738037109375,79574.203125,510.45465087890625,153.60330200195312,909.6611938476562,423.5826721191406,81.8989486694336,460.0002136230469,496.04412841796875,748.2501831054688,258.7558288574219,757.910888671875,81.16472625732422,520.737060546875
2018-04-30,102.15751647949219,22.916662216186523,3989.5341796875,231.922607421875,441.8246765136719,151.62498474121094,270.6366882324219,83.01347351074219,139.2257843017578,76.61872100830078,291.3339538574219,159.14520263671875,1190.363525390625,37.940067291259766,1050.4664306640625,585.8594970703125,176.01585388183594,249.0799560546875,270.48565673828125,1064.932373046875,1246.0223388671875,118.1949462890625,1465.9678955078125,126.12611389160156,465.6851806640625,433.05670166015625,1540.474365234375,223.2564697265625,101.98851013183594,1869.4368896484375,1083.6312255859375,1542.0623779296875,67.62738800048828,79099.40625,509.3730773925781,153.48590087890625,919.5457153320312,416.8358459472656,80.48773956298828,463.77459716796875,502.02923583984375,732.7200927734375,260.0811767578125,753.3370971679688,81.14521026611328,518.368896484375
2018-05-02,101.1190414428711,22.12895393371582,3899.865966796875,226.8398895263672,424.2966003417969,158.0919189453125,263.68511962890625,80.88492584228516,135.475341796875,75.49068450927734,282.50433349609375,156.63241577148438,1177.7457275390625,37.679813385009766,1052.435302734375,568.8056030273438,170.6568603515625,235.59347534179688,265.9153137207031,1054.244140625,1248.0233154296875,112.25347900390625,1466.8896484375,124.04220581054688,461.5019836425781,437.2825012207031,1540.2794189453125,218.62478637695312,100.81770324707031,1866.888916015625,1089.8582763671875,1527.938720703125,67.14820098876953,78780.125,501.4087219238281,144.68106079101562,931.4639282226562,424.46270751953125,80.1411361694336,456.0138854980469,501.00390625,736.1218872070312,256.414306640625,754.9888305664062,80.09112548828125,514.3905029296875
2018-05-03,103.43338775634766,22.55073356628418,3879.330322265625,227.68699645996094,405.0059509277344,157.0472869873047,268.44647216796875,80.88492584228516,131.2651824951172,74.75313568115234,286.2243957519531,154.65003967285156,1146.814697265625,37.274967193603516,1044.511474609375,571.3056030273438,171.6192626953125,237.4213104248047,264.9815979003906,1043.751220703125,1225.431640625,113.36259460449219,1431.2637939453125,122.98396301269531,453.52899169921875,432.2924499511719,1521.845703125,213.7258758544922,99.31761169433594,1836.70703125,1023.8209228515625,1520.1239013671875,67.37735748291016,76224.4140625,487.6924133300781,145.3150177001953,930.707275390625,416.49359130859375,80.00497436523438,442.6129150390625,494.93505859375,721.7752075195312,253.01258850097656,739.7847900390625,80.5986328125,499.4718017578125
2018-05-04,101.4157485961914,22.369699478149414,3870.10595703125,227.73406982421875,414.5533752441406,157.14675903320312,269.35113525390625,79.84539794921875,131.38616943359375,74.14573669433594,284.521240234375,151.4950714111328,1126.8365478515625,37.477386474609375,1031.4490966796875,569.5198364257812,170.1100311279297,237.76712036132812,263.16326904296875,1075.083984375,1217.3822021484375,111.56033325195312,1388.7705078125,123.79801177978516,452.9283752441406,428.8533630371094,1504.679931640625,210.83106994628906,98.75049591064453,1820.145751953125,989.5955200195312,1519.6434326171875,67.29403686523438,74931.3828125,491.96954345703125,142.5209503173828,940.4498291015625,424.41375732421875,81.63898468017578,439.1355285644531,490.97998046875,692.2929077148438,253.10089111328125,734.4486083984375,80.9695053100586,511.8804626464844
